,FIELDID,Latitude,Longitude,Date and Time,Common Name,Quantity,Year,Month,Day,Category,Species per Year
14169,Ton3,42.334626,-83.418158,2022-06-14,Creek Chub,19,2022,6,14,Omnivores,8
14170,Ton3,42.334626,-83.418158,2022-06-14,Creek Chub,19,2022,6,14,Tolerant,8
14171,Ton3,42.334626,-83.418158,2022-06-14,White Sucker,16,2022,6,14,Omnivores,8
14172,Ton3,42.334626,-83.418158,2022-06-14,White Sucker,16,2022,6,14,Tolerant,8
14173,Ton3,42.334626,-83.418158,2022-06-14,White Sucker,16,2022,6,14,Lithophilic,8
14174,Ton3,42.334626,-83.418158,2022-06-14,White Sucker,16,2022,6,14,Sucker,8
14175,Ton3,42.334626,-83.418158,2022-06-14,Pumpkinseed,3,2022,6,14,Insectivores,8
14176,Ton3,42.334626,-83.418158,2022-06-14,Pumpkinseed,3,2022,6,14,Sunfish,8
14177,Ton3,42.334626,-83.418158,2022-06-14,Bluegill,1,2022,6,14,Insectivores,8
14178,Ton3,42.334626,-83.418158,2022-06-14,Bluegill,1,2022,6,14,Sunfish,8
14179,Ton3,42.334626,-83.418158,2022-06-14,Johnny Darter,7,2022,6,14,Insectivores,8
14180,Ton3,42.334626,-83.418158,2022-06-14,Johnny Darter,7,2022,6,14,Tolerant,8
14181,Ton3,42.334626,-83.418158,2022-06-14,Johnny Darter,7,2022,6,14,Darter,8
14182,DNRFel,42.32336,-83.48854,2022-06-13,Common Shiner,7,2022,6,13,Insectivores,10
14183,DNRFel,42.32336,-83.48854,2022-06-13,Common Shiner,7,2022,6,13,Lithophilic,10
14184,DNRFel,42.32336,-83.48854,2022-06-13,Green Sunfish,11,2022,6,13,Insectivores,10
14185,DNRFel,42.32336,-83.48854,2022-06-13,Green Sunfish,11,2022,6,13,Tolerant,10
14186,DNRFel,42.32336,-83.48854,2022-06-13,Green Sunfish,11,2022,6,13,Sunfish,10
14187,DNRFel,42.32336,-83.48854,2022-06-13,Johnny Darter,25,2022,6,13,Insectivores,10
14188,DNRFel,42.32336,-83.48854,2022-06-13,Johnny Darter,25,2022,6,13,Tolerant,10
14189,DNRFel,42.32336,-83.48854,2022-06-13,Johnny Darter,25,2022,6,13,Darter,10
14190,DNRFel,42.32336,-83.48854,2022-06-13,Fathead Minnow,9,2022,6,13,Omnivores,10
14191,DNRFel,42.32336,-83.48854,2022-06-13,Fathead Minnow,9,2022,6,13,Tolerant,10
14192,DNRFel,42.32336,-83.48854,2022-06-13,Creek Chub,4,2022,6,13,Omnivores,10
14193,DNRFel,42.32336,-83.48854,2022-06-13,Creek Chub,4,2022,6,13,Tolerant,10
14194,DNRFel,42.32336,-83.48854,2022-06-13,Blacknose Dace,7,2022,6,13,Omnivores,10
14195,DNRFel,42.32336,-83.48854,2022-06-13,Blacknose Dace,7,2022,6,13,Tolerant,10
14196,DNRFel,42.32336,-83.48854,2022-06-13,Blacknose Dace,7,2022,6,13,Lithophilic,10
14197,DNRFel,42.32336,-83.48854,2022-06-13,Sunfish Hybrid,4,2022,6,13,,10
14198,DNRFel,42.32336,-83.48854,2022-06-13,Bluntnose Minnow,2,2022,6,13,Omnivores,10
14199,DNRFel,42.32336,-83.48854,2022-06-13,Bluntnose Minnow,2,2022,6,13,Tolerant,10
14200,DNRFel,42.32336,-83.48854,2022-06-13,White Sucker,1,2022,6,13,Omnivores,10
14201,DNRFel,42.32336,-83.48854,2022-06-13,White Sucker,1,2022,6,13,Tolerant,10
14202,DNRFel,42.32336,-83.48854,2022-06-13,White Sucker,1,2022,6,13,Lithophilic,10
14203,DNRFel,42.32336,-83.48854,2022-06-13,White Sucker,1,2022,6,13,Sucker,10
14204,DNRFel,42.32336,-83.48854,2022-06-13,Central Stoneroller,1,2022,6,13,,10
14205,Ton1,42.36701,-83.49895,2022-06-14,Blacknose Dace,11,2022,6,14,Omnivores,7
14206,Ton1,42.36701,-83.49895,2022-06-14,Blacknose Dace,11,2022,6,14,Tolerant,7
14207,Ton1,42.36701,-83.49895,2022-06-14,Blacknose Dace,11,2022,6,14,Lithophilic,7
14208,Ton1,42.36701,-83.49895,2022-06-14,Creek Chub,13,2022,6,14,Omnivores,7
14209,Ton1,42.36701,-83.49895,2022-06-14,Creek Chub,13,2022,6,14,Tolerant,7
14210,Ton1,42.36701,-83.49895,2022-06-14,Mottled Sculpin,13,2022,6,14,Intolerant,7
14211,Ton1,42.36701,-83.49895,2022-06-14,Mottled Sculpin,13,2022,6,14,Insectivores,7
14212,Ton1,42.36701,-83.49895,2022-06-14,Pumpkinseed,1,2022,6,14,Insectivores,7
14213,Ton1,42.36701,-83.49895,2022-06-14,Pumpkinseed,1,2022,6,14,Sunfish,7
14214,Ton1,42.36701,-83.49895,2022-06-14,Bluegill,1,2022,6,14,Insectivores,7
14215,Ton1,42.36701,-83.49895,2022-06-14,Bluegill,1,2022,6,14,Sunfish,7
14216,Ton1,42.36701,-83.49895,2022-06-14,Smallmouth Bass,1,2022,6,14,Intolerant,7
14217,Ton1,42.36701,-83.49895,2022-06-14,Smallmouth Bass,1,2022,6,14,Piscivores,7
14218,Ton1,42.36701,-83.49895,2022-06-14,Smallmouth Bass,1,2022,6,14,Sunfish,7
14219,Ton1,42.36701,-83.49895,2022-06-14,Johnny Darter,2,2022,6,14,Insectivores,7
14220,Ton1,42.36701,-83.49895,2022-06-14,Johnny Darter,2,2022,6,14,Tolerant,7
14221,Ton1,42.36701,-83.49895,2022-06-14,Johnny Darter,2,2022,6,14,Darter,7
14222,Main20,42.33006,-83.2415,2022-06-22,Bluntnose Minnow,1,2022,6,22,Omnivores,8
14223,Main20,42.33006,-83.2415,2022-06-22,Bluntnose Minnow,1,2022,6,22,Tolerant,8
14224,Main20,42.33006,-83.2415,2022-06-22,Creek Chub,2,2022,6,22,Omnivores,8
14225,Main20,42.33006,-83.2415,2022-06-22,Creek Chub,2,2022,6,22,Tolerant,8
14226,Main20,42.33006,-83.2415,2022-06-22,White Sucker,59,2022,6,22,Omnivores,8
14227,Main20,42.33006,-83.2415,2022-06-22,White Sucker,59,2022,6,22,Tolerant,8
14228,Main20,42.33006,-83.2415,2022-06-22,White Sucker,59,2022,6,22,Lithophilic,8
14229,Main20,42.33006,-83.2415,2022-06-22,White Sucker,59,2022,6,22,Sucker,8
14230,Main20,42.33006,-83.2415,2022-06-22,Green Sunfish,2,2022,6,22,Insectivores,8
14231,Main20,42.33006,-83.2415,2022-06-22,Green Sunfish,2,2022,6,22,Tolerant,8
14232,Main20,42.33006,-83.2415,2022-06-22,Green Sunfish,2,2022,6,22,Sunfish,8
14233,Main20,42.33006,-83.2415,2022-06-22,Blackside Darter,1,2022,6,22,Insectivores,8
14234,Main20,42.33006,-83.2415,2022-06-22,Blackside Darter,1,2022,6,22,Lithophilic,8
14235,Main20,42.33006,-83.2415,2022-06-22,Blackside Darter,1,2022,6,22,Darter,8
14236,Main20,42.33006,-83.2415,2022-06-22,Round Goby,14,2022,6,22,Insectivores,8
14237,Main20,42.33006,-83.2415,2022-06-22,Fathead Minnow,3,2022,6,22,Omnivores,8
14238,Main20,42.33006,-83.2415,2022-06-22,Fathead Minnow,3,2022,6,22,Tolerant,8
14239,Main20,42.33006,-83.2415,2022-06-22,White Sucker,2,2022,6,22,Omnivores,8
14240,Main20,42.33006,-83.2415,2022-06-22,White Sucker,2,2022,6,22,Tolerant,8
14241,Main20,42.33006,-83.2415,2022-06-22,White Sucker,2,2022,6,22,Lithophilic,8
14242,Main20,42.33006,-83.2415,2022-06-22,White Sucker,2,2022,6,22,Sucker,8
14243,Main20,42.33006,-83.2415,2022-06-22,Green Sunfish,4,2022,6,22,Insectivores,8
14244,Main20,42.33006,-83.2415,2022-06-22,Green Sunfish,4,2022,6,22,Tolerant,8
14245,Main20,42.33006,-83.2415,2022-06-22,Green Sunfish,4,2022,6,22,Sunfish,8
14246,Main20,42.33006,-83.2415,2022-06-22,Pumpkinseed,2,2022,6,22,Insectivores,8
14247,Main20,42.33006,-83.2415,2022-06-22,Pumpkinseed,2,2022,6,22,Sunfish,8
14248,MR-15,42.3306,-83.2483,2022-06-22,Common Shiner,3,2022,6,22,Insectivores,10
14249,MR-15,42.3306,-83.2483,2022-06-22,Common Shiner,3,2022,6,22,Lithophilic,10
14250,MR-15,42.3306,-83.2483,2022-06-22,Spotfin Shiner,7,2022,6,22,Insectivores,10
14251,MR-15,42.3306,-83.2483,2022-06-22,Bluntnose Minnow,1,2022,6,22,Omnivores,10
14252,MR-15,42.3306,-83.2483,2022-06-22,Bluntnose Minnow,1,2022,6,22,Tolerant,10
14253,MR-15,42.3306,-83.2483,2022-06-22,Fathead Minnow,1,2022,6,22,Omnivores,10
14254,MR-15,42.3306,-83.2483,2022-06-22,Fathead Minnow,1,2022,6,22,Tolerant,10
14255,MR-15,42.3306,-83.2483,2022-06-22,Rock Bass,2,2022,6,22,Intolerant,10
14256,MR-15,42.3306,-83.2483,2022-06-22,Rock Bass,2,2022,6,22,Piscivores,10
14257,MR-15,42.3306,-83.2483,2022-06-22,Rock Bass,2,2022,6,22,Sunfish,10
14258,MR-15,42.3306,-83.2483,2022-06-22,Green Sunfish,1,2022,6,22,Insectivores,10
14259,MR-15,42.3306,-83.2483,2022-06-22,Green Sunfish,1,2022,6,22,Tolerant,10
14260,MR-15,42.3306,-83.2483,2022-06-22,Green Sunfish,1,2022,6,22,Sunfish,10
14261,MR-15,42.3306,-83.2483,2022-06-22,Pumpkinseed,1,2022,6,22,Insectivores,10
14262,MR-15,42.3306,-83.2483,2022-06-22,Pumpkinseed,1,2022,6,22,Sunfish,10
14263,MR-15,42.3306,-83.2483,2022-06-22,Johnny Darter,1,2022,6,22,Insectivores,10
14264,MR-15,42.3306,-83.2483,2022-06-22,Johnny Darter,1,2022,6,22,Tolerant,10
14265,MR-15,42.3306,-83.2483,2022-06-22,Johnny Darter,1,2022,6,22,Darter,10
14266,MR-15,42.3306,-83.2483,2022-06-22,Blackside Darter,1,2022,6,22,Insectivores,10
14267,MR-15,42.3306,-83.2483,2022-06-22,Blackside Darter,1,2022,6,22,Lithophilic,10
14268,MR-15,42.3306,-83.2483,2022-06-22,Blackside Darter,1,2022,6,22,Darter,10
14269,MR-15,42.3306,-83.2483,2022-06-22,Round Goby,3,2022,6,22,Insectivores,10
14270,Main13,42.59005,-83.18976,2022-06-24,Common Shiner,59,2022,6,24,Insectivores,10
14271,Main13,42.59005,-83.18976,2022-06-24,Common Shiner,59,2022,6,24,Lithophilic,10
14272,Main13,42.59005,-83.18976,2022-06-24,Hornyhead Chub,8,2022,6,24,,10
14273,Main13,42.59005,-83.18976,2022-06-24,Fathead Minnow,1,2022,6,24,Omnivores,10
14274,Main13,42.59005,-83.18976,2022-06-24,Fathead Minnow,1,2022,6,24,Tolerant,10
14275,Main13,42.59005,-83.18976,2022-06-24,Bluntnose Minnow,5,2022,6,24,Omnivores,10
14276,Main13,42.59005,-83.18976,2022-06-24,Bluntnose Minnow,5,2022,6,24,Tolerant,10
14277,Main13,42.59005,-83.18976,2022-06-24,White Sucker,19,2022,6,24,Omnivores,10
14278,Main13,42.59005,-83.18976,2022-06-24,White Sucker,19,2022,6,24,Tolerant,10
14279,Main13,42.59005,-83.18976,2022-06-24,White Sucker,19,2022,6,24,Lithophilic,10
14280,Main13,42.59005,-83.18976,2022-06-24,White Sucker,19,2022,6,24,Sucker,10
14281,Main13,42.59005,-83.18976,2022-06-24,Rock Bass,1,2022,6,24,Intolerant,10
14282,Main13,42.59005,-83.18976,2022-06-24,Rock Bass,1,2022,6,24,Piscivores,10
14283,Main13,42.59005,-83.18976,2022-06-24,Rock Bass,1,2022,6,24,Sunfish,10
14284,Main13,42.59005,-83.18976,2022-06-24,Pumpkinseed,10,2022,6,24,Insectivores,10
14285,Main13,42.59005,-83.18976,2022-06-24,Pumpkinseed,10,2022,6,24,Sunfish,10
14286,Main13,42.59005,-83.18976,2022-06-24,Bluegill,1,2022,6,24,Insectivores,10
14287,Main13,42.59005,-83.18976,2022-06-24,Bluegill,1,2022,6,24,Sunfish,10
14288,Main13,42.59005,-83.18976,2022-06-24,Largemouth Bass,5,2022,6,24,Piscivores,10
14289,Main13,42.59005,-83.18976,2022-06-24,Largemouth Bass,5,2022,6,24,Sunfish,10
14290,Main13,42.59005,-83.18976,2022-06-24,Johnny Darter,34,2022,6,24,Insectivores,10
14291,Main13,42.59005,-83.18976,2022-06-24,Johnny Darter,34,2022,6,24,Tolerant,10
14292,Main13,42.59005,-83.18976,2022-06-24,Johnny Darter,34,2022,6,24,Darter,10
14293,Main18,42.581007,-83.197579,2022-06-24,Common Shiner,50,2022,6,24,Insectivores,9
14294,Main18,42.581007,-83.197579,2022-06-24,Common Shiner,50,2022,6,24,Lithophilic,9
14295,Main18,42.581007,-83.197579,2022-06-24,Bluntnose Minnow,36,2022,6,24,Omnivores,9
14296,Main18,42.581007,-83.197579,2022-06-24,Bluntnose Minnow,36,2022,6,24,Tolerant,9
14297,Main18,42.581007,-83.197579,2022-06-24,Creek Chub,8,2022,6,24,Omnivores,9
14298,Main18,42.581007,-83.197579,2022-06-24,Creek Chub,8,2022,6,24,Tolerant,9
14299,Main18,42.581007,-83.197579,2022-06-24,White Sucker,1,2022,6,24,Omnivores,9
14300,Main18,42.581007,-83.197579,2022-06-24,White Sucker,1,2022,6,24,Tolerant,9
14301,Main18,42.581007,-83.197579,2022-06-24,White Sucker,1,2022,6,24,Lithophilic,9
14302,Main18,42.581007,-83.197579,2022-06-24,White Sucker,1,2022,6,24,Sucker,9
14303,Main18,42.581007,-83.197579,2022-06-24,Rock Bass,3,2022,6,24,Intolerant,9
14304,Main18,42.581007,-83.197579,2022-06-24,Rock Bass,3,2022,6,24,Piscivores,9
14305,Main18,42.581007,-83.197579,2022-06-24,Rock Bass,3,2022,6,24,Sunfish,9
14306,Main18,42.581007,-83.197579,2022-06-24,Pumpkinseed,8,2022,6,24,Insectivores,9
14307,Main18,42.581007,-83.197579,2022-06-24,Pumpkinseed,8,2022,6,24,Sunfish,9
14308,Main18,42.581007,-83.197579,2022-06-24,Bluegill,3,2022,6,24,Insectivores,9
14309,Main18,42.581007,-83.197579,2022-06-24,Bluegill,3,2022,6,24,Sunfish,9
14310,Main18,42.581007,-83.197579,2022-06-24,Largemouth Bass,2,2022,6,24,Piscivores,9
14311,Main18,42.581007,-83.197579,2022-06-24,Largemouth Bass,2,2022,6,24,Sunfish,9
14312,Main18,42.581007,-83.197579,2022-06-24,Johnny Darter,26,2022,6,24,Insectivores,9
14313,Main18,42.581007,-83.197579,2022-06-24,Johnny Darter,26,2022,6,24,Tolerant,9
14314,Main18,42.581007,-83.197579,2022-06-24,Johnny Darter,26,2022,6,24,Darter,9
14315,UR-1,42.4111,-83.3029,2022-06-27,Goldfish,3,2022,6,27,Omnivores,10
14316,UR-1,42.4111,-83.3029,2022-06-27,Goldfish,3,2022,6,27,Tolerant,10
14317,UR-1,42.4111,-83.3029,2022-06-27,Golden Shiner,2,2022,6,27,Omnivores,10
14318,UR-1,42.4111,-83.3029,2022-06-27,Golden Shiner,2,2022,6,27,Tolerant,10
14319,UR-1,42.4111,-83.3029,2022-06-27,Common Shiner,7,2022,6,27,Insectivores,10
14320,UR-1,42.4111,-83.3029,2022-06-27,Common Shiner,7,2022,6,27,Lithophilic,10
14321,UR-1,42.4111,-83.3029,2022-06-27,Fathead Minnow,4,2022,6,27,Omnivores,10
14322,UR-1,42.4111,-83.3029,2022-06-27,Fathead Minnow,4,2022,6,27,Tolerant,10
14323,UR-1,42.4111,-83.3029,2022-06-27,Creek Chub,21,2022,6,27,Omnivores,10
14324,UR-1,42.4111,-83.3029,2022-06-27,Creek Chub,21,2022,6,27,Tolerant,10
14325,UR-1,42.4111,-83.3029,2022-06-27,White Sucker,33,2022,6,27,Omnivores,10
14326,UR-1,42.4111,-83.3029,2022-06-27,White Sucker,33,2022,6,27,Tolerant,10
14327,UR-1,42.4111,-83.3029,2022-06-27,White Sucker,33,2022,6,27,Lithophilic,10
14328,UR-1,42.4111,-83.3029,2022-06-27,White Sucker,33,2022,6,27,Sucker,10
14329,UR-1,42.4111,-83.3029,2022-06-27,Green Sunfish,4,2022,6,27,Insectivores,10
14330,UR-1,42.4111,-83.3029,2022-06-27,Green Sunfish,4,2022,6,27,Tolerant,10
14331,UR-1,42.4111,-83.3029,2022-06-27,Green Sunfish,4,2022,6,27,Sunfish,10
14332,UR-1,42.4111,-83.3029,2022-06-27,Pumpkinseed,11,2022,6,27,Insectivores,10
14333,UR-1,42.4111,-83.3029,2022-06-27,Pumpkinseed,11,2022,6,27,Sunfish,10
14334,UR-1,42.4111,-83.3029,2022-06-27,Sunfish Hybrid,1,2022,6,27,,10
14335,UR-1,42.4111,-83.3029,2022-06-27,Johnny Darter,21,2022,6,27,Insectivores,10
14336,UR-1,42.4111,-83.3029,2022-06-27,Johnny Darter,21,2022,6,27,Tolerant,10
14337,UR-1,42.4111,-83.3029,2022-06-27,Johnny Darter,21,2022,6,27,Darter,10
14338,UR-2,42.401803,-83.310759,2022-06-27,Common Shiner,15,2022,6,27,Insectivores,8
14339,UR-2,42.401803,-83.310759,2022-06-27,Common Shiner,15,2022,6,27,Lithophilic,8
14340,UR-2,42.401803,-83.310759,2022-06-27,Fathead Minnow,7,2022,6,27,Omnivores,8
14341,UR-2,42.401803,-83.310759,2022-06-27,Fathead Minnow,7,2022,6,27,Tolerant,8
14342,UR-2,42.401803,-83.310759,2022-06-27,Bluntnose Minnow,9,2022,6,27,Omnivores,8
14343,UR-2,42.401803,-83.310759,2022-06-27,Bluntnose Minnow,9,2022,6,27,Tolerant,8
14344,UR-2,42.401803,-83.310759,2022-06-27,Blacknose Dace,5,2022,6,27,Omnivores,8
14345,UR-2,42.401803,-83.310759,2022-06-27,Blacknose Dace,5,2022,6,27,Tolerant,8
14346,UR-2,42.401803,-83.310759,2022-06-27,Blacknose Dace,5,2022,6,27,Lithophilic,8
14347,UR-2,42.401803,-83.310759,2022-06-27,Creek Chub,51,2022,6,27,Omnivores,8
14348,UR-2,42.401803,-83.310759,2022-06-27,Creek Chub,51,2022,6,27,Tolerant,8
14349,UR-2,42.401803,-83.310759,2022-06-27,White Sucker,36,2022,6,27,Omnivores,8
14350,UR-2,42.401803,-83.310759,2022-06-27,White Sucker,36,2022,6,27,Tolerant,8
14351,UR-2,42.401803,-83.310759,2022-06-27,White Sucker,36,2022,6,27,Lithophilic,8
14352,UR-2,42.401803,-83.310759,2022-06-27,White Sucker,36,2022,6,27,Sucker,8
14353,UR-2,42.401803,-83.310759,2022-06-27,Pumpkinseed,7,2022,6,27,Insectivores,8
14354,UR-2,42.401803,-83.310759,2022-06-27,Pumpkinseed,7,2022,6,27,Sunfish,8
14355,UR-2,42.401803,-83.310759,2022-06-27,Johnny Darter,6,2022,6,27,Insectivores,8
14356,UR-2,42.401803,-83.310759,2022-06-27,Johnny Darter,6,2022,6,27,Tolerant,8
14357,UR-2,42.401803,-83.310759,2022-06-27,Johnny Darter,6,2022,6,27,Darter,8
14358,Low14,42.302104,-83.270312,2022-06-28,Common Shiner,1,2022,6,28,Insectivores,15
14359,Low14,42.302104,-83.270312,2022-06-28,Common Shiner,1,2022,6,28,Lithophilic,15
14360,Low14,42.302104,-83.270312,2022-06-28,Fathead Minnow,1,2022,6,28,Omnivores,15
14361,Low14,42.302104,-83.270312,2022-06-28,Fathead Minnow,1,2022,6,28,Tolerant,15
14362,Low14,42.302104,-83.270312,2022-06-28,Blacknose Dace,1,2022,6,28,Omnivores,15
14363,Low14,42.302104,-83.270312,2022-06-28,Blacknose Dace,1,2022,6,28,Tolerant,15
14364,Low14,42.302104,-83.270312,2022-06-28,Blacknose Dace,1,2022,6,28,Lithophilic,15
14365,Low14,42.302104,-83.270312,2022-06-28,Creek Chub,7,2022,6,28,Omnivores,15
14366,Low14,42.302104,-83.270312,2022-06-28,Creek Chub,7,2022,6,28,Tolerant,15
14367,Low14,42.302104,-83.270312,2022-06-28,Northern Hog Sucker,2,2022,6,28,Intolerant,15
14368,Low14,42.302104,-83.270312,2022-06-28,Northern Hog Sucker,2,2022,6,28,Insectivores,15
14369,Low14,42.302104,-83.270312,2022-06-28,Northern Hog Sucker,2,2022,6,28,Lithophilic,15
14370,Low14,42.302104,-83.270312,2022-06-28,Northern Hog Sucker,2,2022,6,28,Sucker,15
14371,Low14,42.302104,-83.270312,2022-06-28,White Sucker,9,2022,6,28,Omnivores,15
14372,Low14,42.302104,-83.270312,2022-06-28,White Sucker,9,2022,6,28,Tolerant,15
14373,Low14,42.302104,-83.270312,2022-06-28,White Sucker,9,2022,6,28,Lithophilic,15
14374,Low14,42.302104,-83.270312,2022-06-28,White Sucker,9,2022,6,28,Sucker,15
14375,Low14,42.302104,-83.270312,2022-06-28,Black Redhorse,1,2022,6,28,Intolerant,15
14376,Low14,42.302104,-83.270312,2022-06-28,Black Redhorse,1,2022,6,28,Insectivores,15
14377,Low14,42.302104,-83.270312,2022-06-28,Black Redhorse,1,2022,6,28,Lithophilic,15
14378,Low14,42.302104,-83.270312,2022-06-28,Black Redhorse,1,2022,6,28,Sucker,15
14379,Low14,42.302104,-83.270312,2022-06-28,Northern Pike,1,2022,6,28,Piscivores,15
14380,Low14,42.302104,-83.270312,2022-06-28,Rock Bass,3,2022,6,28,Intolerant,15
14381,Low14,42.302104,-83.270312,2022-06-28,Rock Bass,3,2022,6,28,Piscivores,15
14382,Low14,42.302104,-83.270312,2022-06-28,Rock Bass,3,2022,6,28,Sunfish,15
14383,Low14,42.302104,-83.270312,2022-06-28,Green Sunfish,14,2022,6,28,Insectivores,15
14384,Low14,42.302104,-83.270312,2022-06-28,Green Sunfish,14,2022,6,28,Tolerant,15
14385,Low14,42.302104,-83.270312,2022-06-28,Green Sunfish,14,2022,6,28,Sunfish,15
14386,Low14,42.302104,-83.270312,2022-06-28,Pumpkinseed,11,2022,6,28,Insectivores,15
14387,Low14,42.302104,-83.270312,2022-06-28,Pumpkinseed,11,2022,6,28,Sunfish,15
14388,Low14,42.302104,-83.270312,2022-06-28,Bluegill,9,2022,6,28,Insectivores,15
14389,Low14,42.302104,-83.270312,2022-06-28,Bluegill,9,2022,6,28,Sunfish,15
14390,Low14,42.302104,-83.270312,2022-06-28,Yellow Perch,4,2022,6,28,,15
14391,Low14,42.302104,-83.270312,2022-06-28,Northern Logperch,5,2022,6,28,,15
14392,Low14,42.302104,-83.270312,2022-06-28,Round Goby,12,2022,6,28,Insectivores,15
14393,LR-6,42.285,-83.383888,2022-06-28,Central Stoneroller,1,2022,6,28,,15
14394,LR-6,42.285,-83.383888,2022-06-28,Common Carp,2,2022,6,28,Omnivores,15
14395,LR-6,42.285,-83.383888,2022-06-28,Common Carp,2,2022,6,28,Tolerant,15
14396,LR-6,42.285,-83.383888,2022-06-28,Common Shiner,3,2022,6,28,Insectivores,15
14397,LR-6,42.285,-83.383888,2022-06-28,Common Shiner,3,2022,6,28,Lithophilic,15
14398,LR-6,42.285,-83.383888,2022-06-28,Creek Chub,6,2022,6,28,Omnivores,15
14399,LR-6,42.285,-83.383888,2022-06-28,Creek Chub,6,2022,6,28,Tolerant,15
14400,LR-6,42.285,-83.383888,2022-06-28,Spotted Sucker,2,2022,6,28,Intolerant,15
14401,LR-6,42.285,-83.383888,2022-06-28,Spotted Sucker,2,2022,6,28,Insectivores,15
14402,LR-6,42.285,-83.383888,2022-06-28,Spotted Sucker,2,2022,6,28,Lithophilic,15
14403,LR-6,42.285,-83.383888,2022-06-28,Spotted Sucker,2,2022,6,28,Sucker,15
14404,LR-6,42.285,-83.383888,2022-06-28,White Sucker,13,2022,6,28,Omnivores,15
14405,LR-6,42.285,-83.383888,2022-06-28,White Sucker,13,2022,6,28,Tolerant,15
14406,LR-6,42.285,-83.383888,2022-06-28,White Sucker,13,2022,6,28,Lithophilic,15
14407,LR-6,42.285,-83.383888,2022-06-28,White Sucker,13,2022,6,28,Sucker,15
14408,LR-6,42.285,-83.383888,2022-06-28,Yellow Bullhead,1,2022,6,28,Omnivores,15
14409,LR-6,42.285,-83.383888,2022-06-28,Yellow Bullhead,1,2022,6,28,Tolerant,15
14410,LR-6,42.285,-83.383888,2022-06-28,Northern Pike,1,2022,6,28,Piscivores,15
14411,LR-6,42.285,-83.383888,2022-06-28,Green Sunfish,14,2022,6,28,Insectivores,15
14412,LR-6,42.285,-83.383888,2022-06-28,Green Sunfish,14,2022,6,28,Tolerant,15
14413,LR-6,42.285,-83.383888,2022-06-28,Green Sunfish,14,2022,6,28,Sunfish,15
14414,LR-6,42.285,-83.383888,2022-06-28,Pumpkinseed,6,2022,6,28,Insectivores,15
14415,LR-6,42.285,-83.383888,2022-06-28,Pumpkinseed,6,2022,6,28,Sunfish,15
14416,LR-6,42.285,-83.383888,2022-06-28,Bluegill,18,2022,6,28,Insectivores,15
14417,LR-6,42.285,-83.383888,2022-06-28,Bluegill,18,2022,6,28,Sunfish,15
14418,LR-6,42.285,-83.383888,2022-06-28,Blackside Darter,6,2022,6,28,Insectivores,15
14419,LR-6,42.285,-83.383888,2022-06-28,Blackside Darter,6,2022,6,28,Lithophilic,15
14420,LR-6,42.285,-83.383888,2022-06-28,Blackside Darter,6,2022,6,28,Darter,15
14421,LR-6,42.285,-83.383888,2022-06-28,Round Goby,27,2022,6,28,Insectivores,15
14422,LR-6,42.285,-83.383888,2022-06-28,Blacknose Dace,1,2022,6,28,Omnivores,15
14423,LR-6,42.285,-83.383888,2022-06-28,Blacknose Dace,1,2022,6,28,Tolerant,15
14424,LR-6,42.285,-83.383888,2022-06-28,Blacknose Dace,1,2022,6,28,Lithophilic,15
14425,LR-6,42.285,-83.383888,2022-06-28,Fathead Minnow,6,2022,6,28,Omnivores,15
14426,LR-6,42.285,-83.383888,2022-06-28,Fathead Minnow,6,2022,6,28,Tolerant,15
14427,Main11,42.554445,-83.226312,2022-06-29,Bluntnose Minnow,6,2022,6,29,Omnivores,9
14428,Main11,42.554445,-83.226312,2022-06-29,Bluntnose Minnow,6,2022,6,29,Tolerant,9
14429,Main11,42.554445,-83.226312,2022-06-29,White Sucker,8,2022,6,29,Omnivores,9
14430,Main11,42.554445,-83.226312,2022-06-29,White Sucker,8,2022,6,29,Tolerant,9
14431,Main11,42.554445,-83.226312,2022-06-29,White Sucker,8,2022,6,29,Lithophilic,9
14432,Main11,42.554445,-83.226312,2022-06-29,White Sucker,8,2022,6,29,Sucker,9
14433,Main11,42.554445,-83.226312,2022-06-29,Yellow Bullhead,1,2022,6,29,Omnivores,9
14434,Main11,42.554445,-83.226312,2022-06-29,Yellow Bullhead,1,2022,6,29,Tolerant,9
14435,Main11,42.554445,-83.226312,2022-06-29,Rock Bass,17,2022,6,29,Intolerant,9
14436,Main11,42.554445,-83.226312,2022-06-29,Rock Bass,17,2022,6,29,Piscivores,9
14437,Main11,42.554445,-83.226312,2022-06-29,Rock Bass,17,2022,6,29,Sunfish,9
14438,Main11,42.554445,-83.226312,2022-06-29,Pumpkinseed,19,2022,6,29,Insectivores,9
14439,Main11,42.554445,-83.226312,2022-06-29,Pumpkinseed,19,2022,6,29,Sunfish,9
14440,Main11,42.554445,-83.226312,2022-06-29,Bluegill,47,2022,6,29,Insectivores,9
14441,Main11,42.554445,-83.226312,2022-06-29,Bluegill,47,2022,6,29,Sunfish,9
14442,Main11,42.554445,-83.226312,2022-06-29,Black Crappie,1,2022,6,29,Sunfish,9
14443,Main11,42.554445,-83.226312,2022-06-29,Largemouth Bass,7,2022,6,29,Piscivores,9
14444,Main11,42.554445,-83.226312,2022-06-29,Largemouth Bass,7,2022,6,29,Sunfish,9
14445,Main11,42.554445,-83.226312,2022-06-29,Northern Pike,1,2022,6,29,Piscivores,9
