"SampID","Taxon","AbundanceCat","AbundanceCount"
"1692","Calopterygidae","rare",""
"1692","Chironomidae","common",""
"1692","Sphaeriidae","rare",""
"1692","Decapoda","rare",""
"1692","Oligochaeta","rare",""
"1692","Hirudinea","rare",""
"1693","Baetidae","rare",""
"1693","Elmidae","rare",""
"1693","Hydropsychidae","common",""
"1693","Chironomidae","common",""
"1693","Simuliidae","rare",""
"1693","Tipulidae","rare",""
"1693","Sphaeriidae","rare",""
"1693","Decapoda","rare",""
"1693","Oligochaeta","rare",""
"1693","Hirudinea","rare",""
"1694","Hydropsychidae","rare",""
"1694","Calopterygidae","rare",""
"1694","Coenagrionidae","rare",""
"1694","Chironomidae","rare",""
"1694","Sphaeriidae","rare",""
"1694","Decapoda","rare",""
"1694","Oligochaeta","rare",""
"1695","Elmidae","rare",""
"1695","Hydropsychidae","common",""
"1695","Calopterygidae","rare",""
"1695","Chironomidae","common",""
"1695","Decapoda","rare",""
"1695","Isopoda","common",""
"1695","Amphipoda","rare",""
"1695","Oligochaeta","rare",""
"1696","Corixidae","rare",""
"1696","Veliidae","rare",""
"1696","Dytiscidae","rare",""
"1696","Hydropsychidae","rare",""
"1696","Calopterygidae","rare",""
"1696","Coenagrionidae","rare",""
"1696","Chironomidae","common",""
"1696","Simuliidae","rare",""
"1696","Tipulidae","rare",""
"1696","Ancylidae","rare",""
"1696","Sphaeriidae","rare",""
"1696","Decapoda","rare",""
"1696","Turbellaria","rare",""
"1696","Oligochaeta","common",""
"1696","Hirudinea","rare",""
"1697","Heptageniidae","rare",""
"1697","Corixidae","rare",""
"1697","Elmidae","rare",""
"1697","Hydrophilidae","rare",""
"1697","Hydropsychidae","common",""
"1697","Aeshnidae","rare",""
"1697","Calopterygidae","rare",""
"1697","Coenagrionidae","rare",""
"1697","Chironomidae","common",""
"1697","Simuliidae","common",""
"1697","Physidae","rare",""
"1697","Sphaeriidae","rare",""
"1697","Decapoda","common",""
"1697","Isopoda","common",""
"1697","Amphipoda","common",""
"1697","Oligochaeta","rare",""
"1698","Heptageniidae","rare",""
"1698","Hydropsychidae","common",""
"1698","Calopterygidae","rare",""
"1698","Coenagrionidae","rare",""
"1698","Chironomidae","common",""
"1698","Ancylidae","rare",""
"1698","Sphaeriidae","rare",""
"1698","Decapoda","common",""
"1698","Isopoda","common",""
"1698","Amphipoda","rare",""
"1698","Oligochaeta","common",""
"1698","Hirudinea","rare",""
"1699","Heptageniidae","rare",""
"1699","Hydropsychidae","rare",""
"1699","Calopterygidae","rare",""
"1699","Chironomidae","common",""
"1699","Ancylidae","rare",""
"1699","Decapoda","common",""
"1699","Isopoda","common",""
"1699","Amphipoda","common",""
"1699","Oligochaeta","common",""
"1700","Baetidae","rare",""
"1700","Gerridae","rare",""
"1700","Dytiscidae","rare",""
"1700","Elmidae","rare",""
"1700","Hydropsychidae","rare",""
"1700","Calopterygidae","common",""
"1700","Chironomidae","common",""
"1700","Tipulidae","rare",""
"1700","Prosobranchia","rare",""
"1700","Decapoda","common",""
"1700","Corbicula fluminea","",""
"1701","Capniidae","rare",""
"1622","Taeniopterygidae","rare",""
"1623","Capniidae","rare",""
"1623","Nemouridae","rare",""
"1624","Capniidae","rare",""
"1625","Capniidae","rare",""
"1702","Corixidae","common",""
"1702","Hydropsychidae","common",""
"1710","Veliidae","rare",""
"1710","Elmidae","rare",""
"1710","Hydropsychidae","common",""
"1710","Chironomidae","common",""
"1710","Dolichopodidae","rare",""
"1710","Simuliidae","rare",""
"1710","Sphaeriidae","rare",""
"1710","Decapoda","rare",""
"1710","Isopoda","common",""
"1710","Amphipoda","rare",""
"1710","Oligochaeta","rare",""
"1710","Hirudinea","rare",""
"1711","Baetidae","rare",""
"1711","Heptageniidae","rare",""
"1711","Hydropsychidae","rare",""
"1711","Chironomidae","common",""
"1711","Tipulidae","rare",""
"1711","Ancylidae","rare",""
"1711","Decapoda","rare",""
"1711","Isopoda","common",""
"1711","Amphipoda","common",""
"1712","Caenidae","rare",""
"1712","Hydropsychidae","common",""
"1712","Calopterygidae","common",""
"1712","Chironomidae","common",""
"1712","Tipulidae","rare",""
"1712","Ancylidae","rare",""
"1712","Sphaeriidae","rare",""
"1712","Decapoda","rare",""
"1712","Amphipoda","rare",""
"1712","Oligochaeta","rare",""
"1713","Calopterygidae","rare",""
"1713","Hydropsychidae","common",""
"1713","Chironomidae","rare",""
"1713","Tipulidae","common",""
"1713","Sphaeriidae","rare",""
"1713","Decapoda","common",""
"1713","Isopoda","common",""
"1713","Oligochaeta","rare",""
"1713","Hirudinea","common",""
"1714","Baetidae","rare",""
"1714","Dytiscidae","rare",""
"1714","Hydropsychidae","rare",""
"1714","Chironomidae","common",""
"1714","Ancylidae","rare",""
"1714","Decapoda","rare",""
"1714","Isopoda","common",""
"1715","Caenidae","rare",""
"1715","Heptageniidae","rare",""
"1715","Notonectidae","rare",""
"1715","Elmidae","rare",""
"1715","Hydrophilidae","rare",""
"1715","Hydropsychidae","common",""
"1715","Leptoceridae","common",""
"1715","Calopterygidae","rare",""
"1715","Coenagrionidae","rare",""
"1715","Chironomidae","rare",""
"1715","Simuliidae","common",""
"1715","Tipulidae","rare",""
"1715","Sphaeriidae","rare",""
"1715","Decapoda","rare",""
"1715","Isopoda","rare",""
"1715","Amphipoda","common",""
"1715","Turbellaria","rare",""
"1715","Hirudinea","rare",""
"1715","Corbicula fluminea","",""
"1716","Heptageniidae","common",""
"1716","Hydropsychidae","rare",""
"1716","Aeshnidae","rare",""
"1716","Coenagrionidae","rare",""
"1716","Decapoda","common",""
"1716","Amphipoda","rare",""
"1716","Oligochaeta","rare",""
"1717","Baetidae","rare",""
"1717","Gerridae","rare",""
"1717","Elmidae","rare",""
"1717","Hydropsychidae","common",""
"1717","Calopterygidae","rare",""
"1717","Chironomidae","common",""
"1717","Simuliidae","rare",""
"1717","Tipulidae","rare",""
"1717","Ancylidae","rare",""
"1717","Decapoda","rare",""
"1717","Turbellaria","rare",""
"1717","Oligochaeta","rare",""
"1717","Hirudinea","rare",""
"1718","Baetidae","rare",""
"1718","Mesoveliidae","rare",""
"1718","Hydropsychidae","rare",""
"1718","Calopterygidae","rare",""
"1718","Chironomidae","common",""
"1718","Decapoda","rare",""
"1718","Oligochaeta","rare",""
"1719","Baetidae","rare",""
"1719","Hydropsychidae","common",""
"1719","Chironomidae","common",""
"1719","Tipulidae","rare",""
"1719","Ancylidae","rare",""
"1719","Decapoda","rare",""
"1719","Amphipoda","rare",""
"1719","Turbellaria","rare",""
"1720","Heptageniidae","rare",""
"1720","Hydropsychidae","rare",""
"1720","Calopterygidae","rare",""
"1720","Coenagrionidae","rare",""
"1720","Chironomidae","rare",""
"1720","Decapoda","rare",""
"1720","Hirudinea","rare",""
"1721","Heptageniidae","rare",""
"1721","Gerridae","rare",""
"1721","Veliidae","rare",""
"1721","Elmidae","rare",""
"1721","Psephenidae","rare",""
"1721","Hydropsychidae","rare",""
"1728","Ancylidae","rare",""
"1728","Physidae","rare",""
"1728","Decapoda","common",""
"1729","Heptageniidae","rare",""
"1729","Elmidae","rare",""
"1729","Hydropsychidae","common",""
"1729","Polycentropodidae","rare",""
"1729","Aeshnidae","rare",""
"1729","Calopterygidae","rare",""
"1729","Chironomidae","rare",""
"1729","Simuliidae","rare",""
"1729","Tipulidae","rare",""
"1729","Physidae","rare",""
"1729","Decapoda","rare",""
"1729","Isopoda","rare",""
"1729","Amphipoda","rare",""
"1729","Oligochaeta","rare",""
"1730","Heptageniidae","rare",""
"1730","Corixidae","rare",""
"1730","Elmidae","rare",""
"1730","Aeshnidae","rare",""
"1730","Calopterygidae","rare",""
"1730","Coenagrionidae","rare",""
"1730","Chironomidae","common",""
"1730","Tipulidae","rare",""
"1730","Prosobranchia","rare",""
"1730","Sphaeriidae","common",""
"1730","Decapoda","common",""
"1730","Isopoda","rare",""
"1730","Amphipoda","common",""
"1730","Oligochaeta","common",""
"1730","Hirudinea","common",""
"1731","Hydropsychidae","rare",""
"1731","Aeshnidae","rare",""
"1731","Calopterygidae","rare",""
"1731","Chironomidae","rare",""
"1731","Simuliidae","rare",""
"1731","Tabanidae","rare",""
"1731","Tipulidae","rare",""
"1731","Sphaeriidae","common",""
"1731","Decapoda","rare",""
"1731","Amphipoda","rare",""
"1731","Hirudinea","rare",""
"1732","Hydropsychidae","common",""
"1732","Coenagrionidae","rare",""
"1732","Chironomidae","common",""
"1732","Tipulidae","rare",""
"1732","Sphaeriidae","rare",""
"1732","Decapoda","common",""
"1732","Isopoda","rare",""
"1732","Turbellaria","rare",""
"1732","Hirudinea","rare",""
"1733","Elmidae","rare",""
"1733","Calopterygidae","common",""
"1733","Chironomidae","rare",""
"1733","Simuliidae","common",""
"1733","Tipulidae","rare",""
"1733","Decapoda","rare",""
"1733","Isopoda","rare",""
"1733","Amphipoda","common",""
"1733","Turbellaria","rare",""
"1733","Oligochaeta","rare",""
"1734","Belostomatidae","rare",""
"1734","Nepidae","rare",""
"1734","Elmidae","rare",""
"1734","Aeshnidae","rare",""
"1734","Calopterygidae","common",""
"1734","Chironomidae","rare",""
"1734","Simuliidae","rare",""
"1734","Tipulidae","rare",""
"1734","Decapoda","rare",""
"1734","Isopoda","common",""
"1734","Amphipoda","common",""
"1734","Oligochaeta","rare",""
"1735","Elmidae","rare",""
"1735","Hydropsychidae","rare",""
"1735","Philopotamidae","rare",""
"1735","Chironomidae","rare",""
"1735","Simuliidae","rare",""
"1735","Decapoda","rare",""
"1735","Ancylidae","rare",""
"1736","Belostomatidae","rare",""
"1736","Elmidae","rare",""
"1736","Hydrophilidae","rare",""
"1736","Hydropsychidae","rare",""
"1736","Calopterygidae","rare",""
"1736","Coenagrionidae","rare",""
"1736","Tipulidae","rare",""
"1736","Physidae","rare",""
"1736","Decapoda","rare",""
"1736","Oligochaeta","rare",""
"1737","Heptageniidae","common",""
"1737","Belostomatidae","rare",""
"1737","Corixidae","rare",""
"1737","Elmidae","rare",""
"1737","Haliplidae","rare",""
"1737","Hydropsychidae","rare",""
"1737","Aeshnidae","rare",""
"1737","Calopterygidae","rare",""
"1737","Chironomidae","common",""
"1737","Decapoda","rare",""
"1737","Isopoda","common",""
"1737","Oligochaeta","rare",""
"1738","Heptageniidae","rare",""
"1738","Dytiscidae","rare",""
"1738","Elmidae","",""
"1738","Hydropsychidae","common",""
"1738","Calopterygidae","common",""
"1738","Chironomidae","common",""
"1738","Tipulidae","rare",""
"1738","Ancylidae","rare",""
"1738","Decapoda","rare",""
"1738","Isopoda","rare",""
"1739","Elmidae","rare",""
"1739","Hydropsychidae","common",""
"1739","Calopterygidae","rare",""
"1739","Coenagrionidae","rare",""
"1739","Chironomidae","rare",""
"1739","Ancylidae","rare",""
"1739","Amphipoda","rare",""
"1739","Turbellaria","rare",""
"1740","Gerridae","rare",""
"1740","Veliidae","rare",""
"1740","Hydrophilidae","common",""
"1740","Calopterygidae","rare",""
"1740","Coenagrionidae","rare",""
"1740","Chironomidae","rare",""
"1740","Dolichopodidae","rare",""
"1740","Amphipoda","common",""
"1740","Turbellaria","rare",""
"1740","Oligochaeta","rare",""
"1740","Hirudinea","common",""
"1740","Isopoda","common",""
"1741","Veliidae","rare",""
"1741","Elmidae","rare",""
"1741","Hydrophilidae","rare",""
"1741","Hydropsychidae","common",""
"1741","Limnephilidae","common",""
"1741","Calopterygidae","rare",""
"1741","Chironomidae","common",""
"1741","Simuliidae","rare",""
"1741","Tabanidae","rare",""
"1741","Tipulidae","common",""
"1741","Ancylidae","rare",""
"1741","Isopoda","rare",""
"1741","Turbellaria","rare",""
"1741","Oligochaeta","rare",""
"1742","Calopterygidae","rare",""
"1742","Chironomidae","common",""
"1742","Tipulidae","rare",""
"1742","Ancylidae","rare",""
"1742","Sphaeriidae","common",""
"1742","Decapoda","rare",""
"1742","Amphipoda","rare",""
"1742","Turbellaria","rare",""
"1742","Oligochaeta","rare",""
"1743","Elmidae","rare",""
"1743","Hydropsychidae","common",""
"1743","Aeshnidae","rare",""
"1743","Calopterygidae","rare",""
"1743","Chironomidae","common",""
"1743","Tipulidae","common",""
"1743","Sphaeriidae","common",""
"1743","Decapoda","rare",""
"1743","Turbellaria","rare",""
"1743","Oligochaeta","rare",""
"1743","Hirudinea","rare",""
"1749","Capniidae","common",""
"1750","Capniidae","rare",""
"1751","Capniidae","rare",""
"1752","Capniidae","common",""
"1752","Taeniopterygidae","rare",""
"1753","Capniidae","common",""
"1756","Capniidae","rare",""
"1765","Capniidae","rare",""
"1769","Capniidae","rare",""
"1773","Capniidae","rare",""
"1775","Capniidae","rare",""
"1776","Capniidae","rare",""
"1776","Perlodidae","rare",""
"1777","Capniidae","rare",""
"1778","Capniidae","common",""
"1747","Capniidae","rare",""
"1754","Limnephilidae","rare",""
"1780","Calopterygidae","rare",""
"1780","Chironomidae","common",""
"1780","Simuliidae","rare",""
"1780","Sphaeriidae","rare",""
"1780","Unionidae","rare",""
"1780","Decapoda","rare",""
"1780","Oligochaeta","common",""
"1781","Haliplidae","rare",""
"1781","Hydropsychidae","rare",""
"1781","Calopterygidae","rare",""
"1781","Chironomidae","common",""
"1781","Amphipoda","rare",""
"1782","Heptageniidae","rare",""
"1782","Hydropsychidae","rare",""
"1782","Limnephilidae","rare",""
"1782","Rhyacophilidae","rare",""
"1782","Aeshnidae","rare",""
"1782","Calopterygidae","rare",""
"1782","Chironomidae","common",""
"1782","Simuliidae","rare",""
"1782","Tipulidae","rare",""
"1782","Prosobranchia","rare",""
"1782","Physidae","rare",""
"1782","Sphaeriidae","rare",""
"1782","Isopoda","rare",""
"1782","Amphipoda","rare",""
"1782","Oligochaeta","rare",""
"1782","Hirudinea","rare",""
"1783","Perlodidae","rare",""
"1783","Dytiscidae","rare",""
"1783","Phryganeidae","rare",""
"1783","Rhyacophilidae","rare",""
"1783","Uenoidae","rare",""
"1783","Chironomidae","common",""
"1783","Simuliidae","rare",""
"1783","Tabanidae","rare",""
"1783","Tipulidae","rare",""
"1783","Sphaeriidae","rare",""
"1783","Decapoda","rare",""
"1783","Amphipoda","rare",""
"1783","Oligochaeta","rare",""
"1784","Heptageniidae","rare",""
"1784","Belostomatidae","rare",""
"1784","Nepidae","rare",""
"1784","Elmidae","common",""
"1784","Hydropsychidae","common",""
"1784","Leptoceridae","rare",""
"1784","Psychomyiidae","rare",""
"1784","Aeshnidae","rare",""
"1784","Calopterygidae","rare",""
"1784","Chironomidae","common",""
"1784","Simuliidae","common",""
"1784","Tipulidae","rare",""
"1784","Decapoda","rare",""
"1784","Isopoda","rare",""
"1784","Amphipoda","rare",""
"1784","Oligochaeta","common",""
"1785","Heptageniidae","rare",""
"1785","Elmidae","common",""
"1785","Glossosomatidae","rare",""
"1785","Hydropsychidae","rare",""
"1785","Leptoceridae","rare",""
"1785","Aeshnidae","rare",""
"1785","Calopterygidae","rare",""
"1785","Chironomidae","common",""
"1785","Simuliidae","common",""
"1785","Tipulidae","rare",""
"1785","Decapoda","rare",""
"1785","Isopoda","rare",""
"1785","Oligochaeta","rare",""
"1785","Sphaeriidae","rare",""
"1786","Perlodidae","rare",""
"1786","Leptophlebiidae","common",""
"1786","Elmidae","rare",""
"1786","Haliplidae","rare",""
"1786","Hydropsychidae","common",""
"1786","Leptoceridae","rare",""
"1786","Limnephilidae","rare",""
"1786","Uenoidae","rare",""
"1786","Ceratopogonidae","rare",""
"1786","Calopterygidae","rare",""
"1786","Coenagrionidae","rare",""
"1786","Simuliidae","common",""
"1786","Tipulidae","common",""
"1786","Belostomatidae","rare",""
"1786","Hydrophilidae","rare",""
"1786","Chironomidae","common",""
"1786","Ancylidae","rare",""
"1786","Physidae","rare",""
"1786","Sphaeriidae","common",""
"1786","Decapoda","rare",""
"1786","Amphipoda","rare",""
"1786","Oligochaeta","rare",""
"1787","Perlodidae","rare",""
"1787","Gerridae","rare",""
"1787","Dytiscidae","rare",""
"1787","Hydrophilidae","rare",""
"1787","Limnephilidae","rare",""
"1787","Phryganeidae","rare",""
"1787","Uenoidae","rare",""
"1787","Cordulegastridae","rare",""
"1787","Chironomidae","common",""
"1787","Simuliidae","common",""
"1787","Stratiomyidae","rare",""
"1787","Tabanidae","rare",""
"1787","Tipulidae","rare",""
"1787","Physidae","rare",""
"1787","Sphaeriidae","rare",""
"1787","Decapoda","rare",""
"1787","Amphipoda","common",""
"1787","Oligochaeta","rare",""
"1788","Caenidae","rare",""
"1788","Corydalidae","rare",""
"1788","Dytiscidae","rare",""
"1788","Hydropsychidae","common",""
"1788","Limnephilidae","rare",""
"1788","Philopotamidae","rare",""
"1788","Aeshnidae","rare",""
"1788","Gomphidae","rare",""
"1788","Calopterygidae","common",""
"1788","Chironomidae","common",""
"1788","Simuliidae","rare",""
"1788","Tipulidae","rare",""
"1788","Oligochaeta","rare",""
"1789","Capniidae","rare",""
"1789","Elmidae","rare",""
"1789","Hydropsychidae","common",""
"1789","Aeshnidae","rare",""
"1789","Calopterygidae","rare",""
"1789","Chironomidae","common",""
"1789","Tipulidae","rare",""
"1789","Isopoda","rare",""
"1789","Oligochaeta","rare",""
"1790","Perlodidae","rare",""
"1790","Leptophlebiidae","rare",""
"1790","Hydropsychidae","rare",""
"1790","Phryganeidae","rare",""
"1790","Aeshnidae","rare",""
"1790","Calopterygidae","common",""
"1790","Chironomidae","common",""
"1790","Simuliidae","common",""
"1790","Tipulidae","common",""
"1790","Ancylidae","rare",""
"1790","Sphaeriidae","common",""
"1790","Decapoda","rare",""
"1790","Oligochaeta","",""
